longitude,latitude,height
-113.0250532753187,37.21513804517932,188.908447265625
-113.02492144417334,37.210372157362535,178.811279296875
-113.02604229093092,37.217531596924545,348.790283203125
-113.03076547611207,37.22792654019956,277.0330810546875
-113.02929314099181,37.28176731938718,148.12841796875
-113.02691613713195,37.215896456694374,235.9766845703125
-113.02667122154365,37.21950749072681,139.9163818359375
-113.0271088997452,37.21351351333358,155.5069580078125
-113.02741886932571,37.21133108962719,131.777587890625
-113.02529624611978,37.22245732748353,413.0057373046875
-113.02779872978125,37.200089315312724,353.017822265625
-113.03107999948665,37.22612473192557,238.4637451171875
-113.02878923752189,37.269325201384405,157.26806640625
-113.02910719295137,37.24587251551277,287.1839599609375
-113.02830121970602,37.30646694875264,107.62255859375
-113.02843895004699,37.27152956613198,143.2803955078125
-113.02891940006762,37.309151786315596,101.552490234375
-113.02898450520566,37.21315680827431,130.9190673828125
-113.03436891664151,37.271233278986905,232.162841796875
-113.03367505850656,37.24367365934935,179.4759521484375
-113.03404432081642,37.265227201366464,306.7923583984375
-113.03398150307747,37.28063746510187,135.5079345703125
-113.03490223565795,37.24396427297199,106.8199462890625
-113.03621275192793,37.283615809496965,151.5997314453125
-113.03622866838735,37.280507247513874,104.9764404296875
-113.03456718293263,37.32963552878375,123.693359375
-113.0385191503073,37.248496422835416,379.9901123046875
-113.03823971847986,37.200050817724666,129.578369140625
-113.0418912410991,37.2827109525062,183.99658203125
-113.04061544323326,37.3342676728132,106.7451171875
-113.04398913453267,37.26239300753237,217.6759033203125
-113.04205555529039,37.222973898875026,164.6236572265625
-113.04327670257368,37.22189841371818,136.107666015625
-113.04591868971117,37.24846142046211,365.8515625
-113.04557301908577,37.292845982178974,110.751708984375
-113.04689242712924,37.290597572421866,126.2813720703125
-113.04647855012489,37.34150338922096,108.88134765625
-113.04789271732308,37.28276966174007,132.4971923828125
-113.04820412514671,37.26401109634574,126.0302734375
-113.04834095470612,37.26559053442585,174.650634765625
-113.04874307448586,37.28887442614847,174.412841796875
-113.04876595164802,37.293037724953436,127.987060546875
-113.04897839940271,37.28628071149216,137.564453125
-113.05170904680881,37.30906914297127,133.0379638671875
-113.05294437389361,37.25119447140801,124.1080322265625
-113.05363974028413,37.26927550538676,133.075927734375
-113.05524426174769,37.267205112490345,126.4354248046875
-113.056692146002,37.292554702998736,137.4718017578125
-113.05766098036496,37.2881603886615,115.0303955078125
-113.05852417110157,37.3045672056008,133.7877197265625
-113.06234452693194,37.30018901126928,236.5931396484375
-113.06131242765834,37.2576815304249,100.5340576171875
-113.06413261537544,37.30366590258289,114.14404296875
-113.0641781283106,37.263676389123596,158.438720703125
-113.06471619799825,37.28615708786869,205.1796875
-113.06965240270627,37.29667559280235,126.709716796875
-113.07170929260741,37.30149913359837,162.557373046875
-113.07186409388059,37.295499980385074,159.8970947265625
-113.0727180129599,37.289108454711,114.670166015625
-113.07336652045123,37.234457360461434,114.7642822265625
-113.07427694281085,37.293240425556164,173.80029296875
-113.07604093055883,37.290297158635966,110.00732421875
-113.07485682379769,37.23555682961366,132.3868408203125
-113.07969668733298,37.24031377098744,158.478515625
-113.08549317348344,37.26470715997068,128.2962646484375
-113.08656526400836,37.25444761770154,156.2913818359375
-113.08468782709151,37.24385854260584,170.4483642578125
-113.08699807221488,37.2495508709271,235.2904052734375
-113.09002872863815,37.36071337118043,101.062255859375
-113.09324525468509,37.36145486566275,163.343017578125
-113.0975560301078,37.362787047215235,140.716064453125
-113.09880064600476,37.363039098209754,118.781005859375
-113.10237402814518,37.38048520753029,109.59521484375
-113.10210925898946,37.379445052896976,122.652587890625
-113.1051823947325,37.38418832716857,130.274658203125
-113.1082805931048,37.382077211280006,108.53759765625
-113.11010872401816,37.38425318489409,136.493896484375
-113.11091984237908,37.39849571941378,114.68798828125
-113.1131121006185,37.391720876916075,120.891357421875
-113.11413995817122,37.38931942490233,154.68505859375
-113.11429750516179,37.37918343558383,105.8984375
-113.11584464043791,37.38003056067654,184.353271484375
-113.15301397177353,37.39822080547426,121.50390625
-113.16109075077918,37.39996446464273,149.1263427734375
-113.16215310906816,37.39965200801384,149.1263427734375
-113.0845399261483,37.44509222880393,122.4970703125
-113.08780672038542,37.424913850595296,100.85986328125
-113.08811195748501,37.444581923064256,136.6781005859375
-113.08997216554474,37.436709978983046,163.647705078125
-113.09108358289164,37.42187601377847,161.42236328125
-113.09050074247178,37.42579493373354,126.615234375
-113.09367219030548,37.43460574984191,182.072509765625
-113.10804266834086,37.431777664241565,109.885986328125
-113.10729715397657,37.40139867322432,100.891357421875
-113.10746133049713,37.430603726260756,123.921630859375
-113.10909156081013,37.42746210042003,163.633544921875
-113.1103309457564,37.451976920293994,107.896728515625
-113.1106559617622,37.441949477907336,107.584716796875
-113.11124323286545,37.42764829564451,158.5711669921875
-113.11370511402636,37.44251177176365,133.7835693359375
-113.11234419920113,37.43204497717864,106.6002197265625
-113.11616492188868,37.431799661703444,164.896728515625
-113.11647256513194,37.4440057737064,129.2545166015625
-113.11573224383616,37.445691921036804,101.9808349609375
-113.11998450918507,37.441829285170925,145.6866455078125
-113.12339145086739,37.43961760083278,169.88671875
-113.12360005384008,37.441810988515336,137.434326171875
-113.13022026869955,37.41752288594587,125.205078125
-113.14055783107851,37.43776153820128,136.04931640625
-113.14209812016392,37.442034815568526,113.33642578125
-113.1417170807286,37.44625390324101,104.858642578125
-113.14391257531769,37.54368293339773,130.9974365234375
-113.14460260278707,37.445317588651356,140.97607421875
-113.14418906453214,37.431598514112224,172.520751953125
-113.14529889616965,37.44141511356603,150.8037109375
-113.14569773939931,37.43396288585738,144.36474609375
-113.14755862877762,37.50477041439791,111.0653076171875
-113.14964418949518,37.45490214251766,136.765869140625
-113.1476327141858,37.45526795866382,187.2733154296875
-113.14593900888853,37.50551441053977,166.572998046875
-113.14910514168406,37.42803829602353,161.7274169921875
-113.15143835343012,37.43030057210775,120.07373046875
-113.1521484292575,37.443491924383146,110.118408203125
-113.151228045788,37.457597425583586,149.297119140625
-113.15415171578896,37.43540739998332,143.6683349609375
-113.15519714037093,37.410650218683095,200.8740234375
-113.15362746828451,37.429460041431106,147.1639404296875
-113.15378949144826,37.48835219230991,139.9521484375
-113.15433051557187,37.45486459745836,120.83251953125
-113.15735614569289,37.4178805719693,164.4178466796875
-113.15489818802953,37.46278080153937,126.815185546875
-113.15372395380115,37.491582964822456,167.1923828125
-113.1573805776807,37.42250602112897,125.764404296875
-113.1594586286998,37.405783682652846,117.2943115234375
-113.15741173763482,37.488941231742615,133.24609375
-113.16036843271212,37.40015879731104,149.1263427734375
-113.15949062658325,37.493291000964426,116.122802734375
-113.15918558392256,37.43318283672089,261.5390625
-113.15944348277773,37.45904541587001,307.145263671875
-113.16266586315366,37.438138497959095,206.076904296875
-113.16592344840487,37.433543251540904,135.67822265625
-113.16324013312494,37.45217192188905,160.0147705078125
-113.16347000166833,37.40550065372166,114.6904296875
-113.16516969005913,37.448478132908704,255.70703125
-113.16456184103134,37.43830815703353,122.0390625
-113.16585519588125,37.402549360442926,145.15869140625
-113.16416536844422,37.459959650347066,327.958251953125
-113.16621542398414,37.417437770337514,146.847412109375
-113.16573591058035,37.44427362623788,252.3990478515625
-113.16682392760994,37.452884859639134,112.1163330078125
-113.16789487867223,37.47057932755464,153.316162109375
-113.17280382907732,37.43478090442768,223.167236328125
-113.16607463508673,37.441298180305694,254.595947265625
-113.16819463286085,37.43969557831303,143.6376953125
-113.16965116432937,37.453358213458166,258.2191162109375
-113.17008160445823,37.4418670236305,136.6763916015625
-113.16946200579395,37.46142355369284,136.197509765625
-113.16679236196784,37.45646036961039,326.9874267578125
-113.17247882439543,37.4245449388999,117.434814453125
-113.17299343132784,37.45151445586977,171.282958984375
-113.17353106078374,37.44127245309835,197.993896484375
-113.17505632034903,37.42290669594244,174.605712890625
-113.17368947871503,37.439900698189156,218.6864013671875
-113.17497087396114,37.45130433744187,188.039794921875
-113.17317539817303,37.47210381714654,131.089111328125
-113.17786865446759,37.42612634745061,310.9678955078125
-113.17430263714012,37.46920960258821,140.482177734375
-113.17438248562947,37.45751985809013,165.6302490234375
-113.17367918751931,37.45514600935358,321.3194580078125
-113.17630662773544,37.41781451846911,153.629150390625
-113.1713882542823,37.4639135850624,418.114501953125
-113.1752271948136,37.46300595509091,233.4251708984375
-113.17830290730937,37.4581629292806,228.815185546875
-113.17898415333339,37.43396700832533,194.660400390625
-113.17823859373267,37.4160902228655,151.4637451171875
-113.1730486550124,37.449370716791684,416.8155517578125
-113.17846192072969,37.45665517899094,126.06982421875
-113.1786885592833,37.420178391734424,104.5216064453125
-113.17896722353184,37.431806748654374,120.9765625
-113.18006069110201,37.45698580228466,186.5367431640625
-113.18029611186705,37.4322387655394,154.3619384765625
-113.181017496146,37.449546183343834,239.6197509765625
-113.18125343742521,37.432591277757595,129.148681640625
-113.18172056059444,37.42710257002171,116.6455078125
-113.18238723821082,37.42625087893872,129.6864013671875
-113.18231494567061,37.44127798482432,152.7281494140625
-113.18362900871571,37.43888043110552,113.1669921875
-113.18604894065018,37.42545166601089,115.3311767578125
-113.18776225206283,37.42433549256741,234.377685546875
-113.18817034935377,37.42625170582801,152.367431640625
-112.8664588785397,37.18337114840025,106.410400390625
-112.8656806414729,37.182331732653594,146.3599853515625
-112.86726600825122,37.18316316331015,154.56494140625
-112.86848864020116,37.18072606003005,171.5146484375
-112.87150463673312,37.18140716494867,142.1666259765625
-112.87094013022742,37.17756667290758,174.696044921875
-112.8775043321704,37.18031466231843,108.875
-112.8788215608258,37.183624093623116,173.8638916015625
-112.87958119867099,37.18100760315074,114.25830078125
-112.88255162887157,37.183364184155906,147.0250244140625
-112.89139591682796,37.183887826471455,152.9910888671875
-112.89649256050097,37.17890540821718,148.16015625
-112.89855519689299,37.18529608895712,104.6607666015625
-112.90633652296304,37.173229685143454,128.032470703125
-112.90877609288854,37.1905782236687,110.860595703125
-112.91047201094844,37.17395956844272,123.80078125
-112.91322864987718,37.17365280700036,114.41845703125
-112.91828492468645,37.182212840074065,134.9111328125
-112.92340679574933,37.1790122708032,104.933349609375
-112.92723286151995,37.179264252833825,119.1251220703125
-112.92844056876244,37.17884191229399,100.9991455078125
-112.92965615146964,37.166161579661335,120.5672607421875
-112.94092032981959,37.17427772249772,100.683349609375
-112.94288263289954,37.131542360190295,147.4166259765625
-112.94788684259981,37.18003331084302,143.4061279296875
-112.94766921443077,37.13198820670474,231.6141357421875
-112.95688389610304,37.18085166342302,177.2152099609375
-112.95589307656135,37.15030393408674,178.6744384765625
-112.95601497994316,37.04619763473476,171.917236328125
-112.96041469756284,37.17647334838142,401.03857421875
-112.96093794071238,37.1773047723165,105.9862060546875
-112.95962446915495,37.135857314135244,134.565185546875
-112.96107186816282,37.045659934788,140.6390380859375
-112.96118191289644,37.046604662015675,188.1317138671875
-112.96240178029272,37.03905855237718,240.3543701171875
-112.96233849521556,37.15535820367424,100.0826416015625
-112.96356655838714,37.03547194127506,102.9383544921875
-112.96439645336145,37.03365190423024,124.692138671875
-112.96767530402171,37.197868026354605,102.1729736328125
-112.96720062319005,37.10952629798855,107.049072265625
-112.96804070641733,37.16902640677085,162.7423095703125
-112.96830587176301,37.08425369628971,106.62353515625
-112.96895168004774,37.130179248925145,101.307861328125
-112.96815698238986,37.09787321518145,107.9178466796875
-112.96929045641522,37.199710025021155,130.4383544921875
-112.96861671657766,37.111385670643585,100.47509765625
-112.96956750598919,37.166948764609465,152.225341796875
-112.96936662868897,37.13275349134248,116.841064453125
-112.97016453305012,37.12207277043782,118.83935546875
-112.97044828489122,37.123203507779714,176.4420166015625
-112.97119429081629,37.113426894188436,146.6773681640625
-112.97280707591649,37.1891844085452,130.677490234375
-112.97103200722889,37.03138570098801,259.1597900390625
-112.97286803177028,37.08637543375692,117.1669921875
-112.97439388569474,37.17009007591055,144.9422607421875
-112.97507161129582,37.03355962878284,121.064208984375
-112.9777595694425,37.170844161634214,108.747802734375
-112.97801948290866,37.03493045642283,142.134521484375
-112.98040361699495,37.18625387768619,329.11376953125
-112.97874938765156,37.03261809808361,249.33056640625
-112.98110781265996,37.08410476361582,153.0072021484375
-112.98254498616922,37.184400608202516,158.60107421875
-112.98074046757374,37.02968713727633,185.12939453125
-112.98584294295917,37.170992642422426,231.4097900390625
-112.98682301246122,37.03233483820358,186.47265625
-112.99147759815935,37.03120791210756,163.306396484375
-112.99098742447252,37.02593794233051,237.2159423828125
-112.99169976140078,37.03306923990293,158.64111328125
-112.99567240776588,37.03311389055239,155.0626220703125
-112.996555323579,37.10259964763542,100.7344970703125
-112.9959288978986,37.02437392008275,207.870849609375
-112.99971633831625,37.08870878679051,151.8619384765625
-112.99987684131924,37.09882672491754,158.4658203125
-112.85767172266378,37.212126737857055,112.2386474609375
-112.85831857581152,37.21621407337306,109.63916015625
-112.88923652113174,37.321680705773474,108.4052734375
-112.88847583928683,37.23740638625443,138.154541015625
-112.89821463858611,37.36973351434292,114.541259765625
-112.89888223066359,37.312208776665045,110.4818115234375
-112.90256010418194,37.313021021226255,106.3372802734375
-112.90579415321439,37.307889442117734,183.2103271484375
-112.90923172705044,37.313346456647984,159.8856201171875
-112.91205241890522,37.30889832779161,109.6312255859375
-112.91661342894724,37.36815430209348,143.2139892578125
-112.9171215283755,37.29965699363491,122.7481689453125
-112.9176997114903,37.3101853384853,124.087646484375
-112.91773152481326,37.30189276151267,129.10595703125
-112.91939507584398,37.305547580894405,153.2982177734375
-112.91948681323261,37.3117499050024,134.81298828125
-112.9203721966358,37.23647441011917,109.6436767578125
-112.92190762245593,37.370615362372696,141.0279541015625
-112.92165802122977,37.30979826507884,134.861572265625
-112.92764106787082,37.304612787920114,141.4190673828125
-112.92763207786187,37.306858571199456,207.8209228515625
-112.92897212737651,37.309417303225146,219.674560546875
-112.92877572308878,37.36550765980779,107.7484130859375
-112.9298238285052,37.32947569370892,133.4808349609375
-112.92987361105155,37.30858506647129,124.533447265625
-112.93135146539194,37.30055251234804,181.25
-112.9321551001098,37.31150786051693,130.9549560546875
-112.93365290188567,37.26869500082943,307.0228271484375
-112.93254497176957,37.366978327784125,164.726806640625
-112.9326841055749,37.39095635806422,136.6014404296875
-112.9343786605485,37.3877817854147,138.7265625
-112.93296857273444,37.27640618883092,126.8017578125
-112.93339776775193,37.25473495493707,156.27587890625
-112.9337521053557,37.2710312690742,128.7191162109375
-112.9361191819535,37.392195087610645,135.887451171875
-112.93451168074544,37.30841565536963,145.32177734375
-112.93454176154147,37.310090061092325,111.224609375
-112.93307117681104,37.36539604861383,216.9722900390625
-112.93483089359275,37.254979854323906,231.1973876953125
-112.9347770576473,37.31302157898927,112.719482421875
-112.9351999687642,37.31599705150957,128.957763671875
-112.93525020478384,37.36656959748546,131.8507080078125
-112.93631368298205,37.34520440528898,135.7723388671875
-112.93617374059758,37.26818161411387,123.40966796875
-112.93577996728197,37.28379566284906,102.673828125
-112.93584876143093,37.36490903264396,122.80908203125
-112.93679340242865,37.29854167511736,140.0928955078125
-112.93838837436704,37.38418133223283,202.903564453125
-112.9366369139512,37.267236428793424,106.661865234375
-112.93901815059117,37.384679970730915,192.3424072265625
-112.93672581401003,37.28491594334761,122.5107421875
-112.93793240906311,37.30439681591317,136.1951904296875
-112.93635520129925,37.31120709360303,149.9041748046875
-112.93728039679175,37.25811066073995,178.9683837890625
-112.93898529585475,37.27718271784886,249.4959716796875
-112.93747761591246,37.28592013200881,146.752197265625
-112.93847237000014,37.26862284599513,140.5487060546875
-112.93829508467262,37.31400018448117,115.435791015625
-112.93874873620628,37.38080789175199,116.6177978515625
-112.93980944034773,37.30110141331132,286.9058837890625
-112.93910207043982,37.36811319518915,129.60400390625
-112.93890808576187,37.26302411063242,195.140380859375
-112.94005415172519,37.26744866765774,167.364990234375
-112.94004245496774,37.308683076226096,229.95947265625
-112.93864773335896,37.3108272429304,210.33740234375
-112.93968930425602,37.36770829214099,112.5804443359375
-112.93967788324643,37.3715267158401,112.9949951171875
-112.9401462585647,37.311262245951205,130.666015625
-112.94028875888708,37.36869918832402,123.17041015625
-112.94227672278525,37.263075623429856,344.92578125
-112.94207762832215,37.2993396328015,177.7706298828125
-112.94078842946828,37.312077267031526,288.2520751953125
-112.94169971255492,37.266172293379185,188.936279296875
-112.94290148138063,37.27934738763784,467.2752685546875
-112.94025818218779,37.28193706254637,158.3856201171875
-112.94348788408627,37.36395749658202,317.4915771484375
-112.94130436793694,37.38036978347858,206.1595458984375
-112.93940437533247,37.27361229039961,393.5361328125
-112.94421476033166,37.30550401549153,199.880126953125
-112.94210777480374,37.366192193950845,113.0826416015625
-112.94433213137569,37.27086927636117,123.78662109375
-112.94361104923223,37.25815689589564,123.6290283203125
-112.9435387504603,37.381908328380035,109.9710693359375
-112.94442767394743,37.27449095681916,184.651123046875
-112.94498336857286,37.25643934534792,116.8360595703125
-112.94470688345135,37.26316843402221,150.2974853515625
-112.9449560947367,37.27633382429777,129.705078125
-112.94542321692121,37.27384099922237,155.63427734375
-112.9455102166878,37.30151951180341,187.14013671875
-112.94582446529684,37.37260007070661,156.8739013671875
-112.94573693679496,37.373609276732736,128.099853515625
-112.94580307711462,37.2744249043551,144.376220703125
-112.94452530447809,37.28135826507438,219.091796875
-112.94547511985687,37.360565022138466,122.2635498046875
-112.94577206349032,37.27575740550714,104.0697021484375
-112.9456927114396,37.28244686060622,106.154541015625
-112.945463564417,37.25806845348704,174.16455078125
-112.94579897819645,37.253128137357066,116.1492919921875
-112.94438866115813,37.284489616317984,242.5550537109375
-112.94656249326843,37.36320223425392,102.8636474609375
-112.94681860106327,37.36248874939801,141.3140869140625
-112.94625033049262,37.260948510629916,116.2991943359375
-112.94648566019548,37.288272302911125,251.3192138671875
-112.94632858779548,37.30639128437371,250.448486328125
-112.94698108986336,37.30245610787859,183.0384521484375
-112.94766737439731,37.350524458770096,142.5164794921875
-112.94927593025581,37.25548230020354,339.47705078125
-112.9474596593942,37.28613815443422,110.953125
-112.94664210027925,37.29297585198501,210.574951171875
-112.94771279952063,37.30284535529945,102.298828125
-112.94743000358368,37.30888474930721,177.874755859375
-112.94749632854015,37.304343793626295,177.8331298828125
-112.94756019909912,37.359377765177825,230.6005859375
-112.94768098287837,37.306659451147105,118.338623046875
-112.94879489527561,37.36112730284945,173.7410888671875
-112.94838316654324,37.21143054650381,107.932861328125
-112.94606950368816,37.30848700583299,139.6107177734375
-112.94997584505496,37.34927972863275,225.0240478515625
-112.95046697374714,37.22177494061109,223.775146484375
-112.94893194990038,37.29115976702452,297.7159423828125
-112.94846670929638,37.307570940800645,111.2490234375
-112.94946105084304,37.30115742865929,174.7847900390625
-112.9497113701143,37.21118785541708,117.3956298828125
-112.95046148461594,37.28493680246197,345.2652587890625
-112.9494941342567,37.35099698927671,130.681640625
-112.94920394954055,37.27401816113241,360.6287841796875
-112.94908443583962,37.29998588145745,110.9630126953125
-112.95008670135559,37.37004240044144,138.933349609375
-112.94936600448175,37.20293125726539,107.885986328125
-112.9499714067545,37.34471977051544,190.7471923828125
-112.94988457711698,37.280398698837686,239.5560302734375
-112.95029235775391,37.35911537833504,349.1502685546875
-112.94945396605173,37.26937305555484,287.33935546875
-112.94964889213807,37.35307959372258,113.3763427734375
-112.95016888727322,37.30560285956866,163.7469482421875
-112.95052369650011,37.367988344971636,129.641357421875
-112.95071279689948,37.355717445133415,124.552001953125
-112.95063793721438,37.32236686846027,108.3583984375
-112.95096507270388,37.36010546631967,222.372314453125
-112.95115101322128,37.3456958571418,120.1728515625
-112.95240252769626,37.26910185925614,198.023193359375
-112.95161308360375,37.318911205906105,170.85986328125
-112.95124929129015,37.36904245530455,126.6300048828125
-112.95121435690389,37.252439313033406,182.9949951171875
-112.95162358712994,37.36965131646851,106.80859375
-112.95170036770412,37.35533892764309,114.43994140625
-112.95146887933656,37.34947465569285,121.5028076171875
-112.9515661956058,37.24566384287453,113.5936279296875
-112.95066422173595,37.31390194383666,220.936279296875
-112.95217630300736,37.356328797928,113.149169921875
-112.95248275031199,37.36555589402613,350.1630859375
-112.95285485456758,37.24502753611794,134.4791259765625
-112.95166650780546,37.352704099446626,100.6617431640625
-112.95251798459459,37.363675736235884,111.8599853515625
-112.95142063404028,37.36774156213194,255.687255859375
-112.95113102148272,37.313611845914565,210.3511962890625
-112.9529226450851,37.24169642653179,192.7354736328125
-112.95291922745226,37.27391053827108,116.946044921875
-112.9517430380672,37.24754313338942,215.615966796875
-112.95016737459072,37.22006045606808,240.215576171875
-112.95255968928119,37.3547374985934,163.4276123046875
-112.95338228662604,37.35098773492658,220.92236328125
-112.95389433120896,37.303961512618464,101.2017822265625
-112.9540404924365,37.3153631242363,147.8760986328125
-112.95294425620803,37.34715817077183,185.1085205078125
-112.95499900128821,37.21028194041017,199.527587890625
-112.95442346294318,37.22297225303711,152.7003173828125
-112.95259544358046,37.35942098514457,179.8370361328125
-112.95627390532702,37.26035357328148,142.9541015625
-112.95446374711014,37.34032212541463,107.134765625
-112.95553151872278,37.27468877773494,160.932861328125
-112.95434102936534,37.320358398220016,188.1134033203125
-112.95451605422917,37.26379403933222,320.6531982421875
-112.95031345927845,37.21509662001169,180.01513671875
-112.95516993756135,37.26609302989487,101.9964599609375
-112.9547967260119,37.36061416992885,206.6346435546875
